VWAP_CHANGE_0,VOLUME_CNG_0,MACD_LINE_0,MACD_SIGNAL_0,KDJ_K_0,KDJ_D_0,RSI_0,WR_0,BOLL_PERCENT_0,BOLL_WIDTH_0,VWAP_CHANGE_1,VOLUME_CNG_1,MACD_LINE_1,MACD_SIGNAL_1,KDJ_K_1,KDJ_D_1,RSI_1,WR_1,BOLL_PERCENT_1,BOLL_WIDTH_1,VWAP_CHANGE_2,VOLUME_CNG_2,MACD_LINE_2,MACD_SIGNAL_2,KDJ_K_2,KDJ_D_2,RSI_2,WR_2,BOLL_PERCENT_2,BOLL_WIDTH_2,VWAP_CHANGE_3,VOLUME_CNG_3,MACD_LINE_3,MACD_SIGNAL_3,KDJ_K_3,KDJ_D_3,RSI_3,WR_3,BOLL_PERCENT_3,BOLL_WIDTH_3,VWAP_CHANGE_4,VOLUME_CNG_4,MACD_LINE_4,MACD_SIGNAL_4,KDJ_K_4,KDJ_D_4,RSI_4,WR_4,BOLL_PERCENT_4,BOLL_WIDTH_4,VWAP_CHANGE_5,VOLUME_CNG_5,MACD_LINE_5,MACD_SIGNAL_5,KDJ_K_5,KDJ_D_5,RSI_5,WR_5,BOLL_PERCENT_5,BOLL_WIDTH_5,VWAP_CHANGE_6,VOLUME_CNG_6,MACD_LINE_6,MACD_SIGNAL_6,KDJ_K_6,KDJ_D_6,RSI_6,WR_6,BOLL_PERCENT_6,BOLL_WIDTH_6,VWAP_CHANGE_7,VOLUME_CNG_7,MACD_LINE_7,MACD_SIGNAL_7,KDJ_K_7,KDJ_D_7,RSI_7,WR_7,BOLL_PERCENT_7,BOLL_WIDTH_7,VWAP_CHANGE_8,VOLUME_CNG_8,MACD_LINE_8,MACD_SIGNAL_8,KDJ_K_8,KDJ_D_8,RSI_8,WR_8,BOLL_PERCENT_8,BOLL_WIDTH_8,VWAP_CHANGE_9,VOLUME_CNG_9,MACD_LINE_9,MACD_SIGNAL_9,KDJ_K_9,KDJ_D_9,RSI_9,WR_9,BOLL_PERCENT_9,BOLL_WIDTH_9,ACTUAL_VWAP_CHANGE_0
-0.4577593764216694,0.0,-0.029609642758142485,0.04402938610486326,0.2909363718048074,1.0,0.46471014624160173,1.0,0.0,0.0568549814038164,-0.1859990341313143,-0.35747135772388045,-0.05898265088555199,0.02342697870678021,0.15312440621305656,0.7177081354043523,0.4640120512286526,1.0,0.4085771368847075,0.07200492328174866,-0.16821046148353552,0.05009818863993035,-0.08371668687271772,0.001998245590880625,0.06124976248522263,0.4988886777646425,0.4617823116013677,1.0,0.5802751695166593,0.08407633454800208,-0.535617345419511,0.26496406854564303,-0.11570242233989525,-0.02154188799527455,0.0,0.3325924518430951,0.44869158634547157,1.0,0.36631421966324984,0.09502581051325677,0.4917757139279259,0.33249108953566237,-0.12508495101258532,-0.04225050059873671,0.4213561189031636,0.3621803408631179,0.46586912385178536,0.0,0.9228561348683296,0.11186562830552735,-0.0,-0.3875971590412286,-0.1373922318699634,-0.06127884685298206,0.5009842153474319,0.408448299024556,0.4590580653215065,0.31216931216931326,0.8505893076962208,0.1186804964114605,-0.5143828435757141,-0.058086044858705194,-0.15025528972836533,-0.07907413542805872,0.4200317943494382,0.4123094641328501,0.45372753634777563,0.7204301075268871,0.8144731594370485,0.12373109083209385,0.07159609988501321,-0.17416248096238332,-0.15862087306781625,-0.09498348295601022,0.3739932319616905,0.39953738674246353,0.4537275363477756,0.6601307189542555,0.894297067552601,0.1295351826002118,0.31529598999705877,-0.025852502407046844,-0.16177201815635733,-0.10834118999607965,0.6706849402109496,0.4899199045652924,0.4561440639015089,0.45833333333334286,1.0,0.13551920740738715,-1.0,1.0,-0.1823403282040008,-0.12314101763766389,0.406290118483818,0.46204330920480086,0.43063109139502237,1.0,0.6433484412392728,0.13938235482946085,-0.7904647950583892
-0.1859990341313143,-0.3404195526203572,-0.05898265088555199,0.02342697870678021,0.21335191655140875,1.0,0.4640120512286526,1.0,0.1283747884531165,0.07200492328174866,-0.16821046148353552,0.02488913259315742,-0.08371668687271772,0.001998245590880625,0.08534076662056353,0.6951135888735213,0.4617823116013677,1.0,0.38141934142609574,0.08407633454800208,-0.535617345419511,0.24545725029261306,-0.11570242233989525,-0.02154188799527455,0.0,0.4634090592490143,0.44869158634547157,1.0,0.0660886874902589,0.09502581051325677,0.4917757139279259,0.31477634330149895,-0.12508495101258532,-0.04225050059873671,0.5870856105954186,0.5046345763644824,0.46586912385178536,0.0,0.8863071721462542,0.11186562830552735,-0.0,-0.37134485026962155,-0.1373922318699634,-0.06127884685298206,0.6980333517679586,0.5691008348323079,0.4590580653215065,0.31216931216931326,0.7798020090047473,0.1186804964114605,-0.5143828435757141,-0.033088975264326054,-0.15025528972836533,-0.07907413542805872,0.5852403973556672,0.5744806890067611,0.45372753634777563,0.7204301075268871,0.7265748726697708,0.12373109083209385,0.07159609988501321,-0.15224591647753502,-0.15862087306781625,-0.09498348295601022,0.5210937615343946,0.5566850465159723,0.4537275363477756,0.6601307189542555,0.8442174853195867,0.1295351826002118,0.31529598999705877,-0.0,-0.16177201815635733,-0.10834118999607965,0.9344814516183376,0.6826171815500942,0.4561440639015089,0.45833333333334286,1.0,0.13551920740738715,-1.0,1.0,-0.1823403282040008,-0.12314101763766389,0.5660937899985161,0.6437760510329015,0.43063109139502237,1.0,0.4743752571284281,0.13938235482946085,-0.7904647950583892,0.2520330795291463,-0.2203087725068098,-0.1425745686114931,0.3205020155853017,0.5360180392170351,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3763756674272116
-0.16793316955964008,0.02488913259315742,-0.08371668687271772,0.001998245590880625,0.08824078051119677,0.7187346452938818,0.4617823116013677,1.0,0.38141934142609574,0.08407633454800208,-0.5347343898478227,0.24545725029261306,-0.11570242233989525,-0.02154188799527455,0.0,0.47915643019592125,0.44869158634547157,1.0,0.0660886874902589,0.09502581051325677,0.49096503049814716,0.31477634330149895,-0.12508495101258532,-0.04225050059873671,0.6070357058797441,0.5217828554238622,0.46586912385178536,0.14102564102564055,0.8863071721462542,0.11186562830552735,-0.0,-0.37134485026962155,-0.1373922318699634,-0.06127884685298206,0.7217536263379388,0.5884397790618878,0.4590580653215065,0.4091710758377431,0.7798020090047473,0.1186804964114605,-0.5135348926988426,-0.033088975264326054,-0.15025528972836533,-0.07907413542805872,0.6051277893829402,0.5940024491689053,0.45372753634777563,0.7598566308243773,0.7265748726697708,0.12373109083209385,0.07147807500055933,-0.15224591647753502,-0.15862087306781625,-0.09498348295601022,0.5388013496732611,0.5756020826703573,0.4537275363477756,0.7080610021786552,0.8442174853195867,0.1295351826002118,0.3147762302217646,-0.0,-0.16177201815635733,-0.10834118999607965,0.966236605661907,0.7058135903342074,0.4561440639015089,0.5347222222222302,1.0,0.13551920740738715,-0.9983515179647575,1.0,-0.1823403282040008,-0.12314101763766389,0.5853305501004736,0.6656525769229628,0.43063109139502237,1.0,0.4743752571284281,0.13938235482946085,-0.7891617280442438,0.2520330795291463,-0.2203087725068098,-0.1425745686114931,0.33139317972618454,0.5542327778573701,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3757552189009555,0.06718560739813423,-0.23637739670409097,-0.16133513423001267,0.6490759539762546,0.5858471698969983,0.42115761517713246,0.22222222222222782,0.48744131615187636,0.15975747935479453,1.0
-0.5392920997017486,0.24545725029261306,-0.11570242233989525,-0.02154188799527455,0.0,0.23154900999348918,0.44869158634547157,1.0,0.06732144059869134,0.09502581051325677,0.49595150197995874,0.31477634330149895,-0.12508495101258532,-0.04225050059873671,0.2933457799359615,0.2521479333076466,0.46586912385178536,0.5821205821205816,0.7134598237298178,0.11186562830552735,-0.009795931086407238,-0.37134485026962155,-0.1373922318699634,-0.06127884685298206,0.34878241656785564,0.28435942772771633,0.4590580653215065,0.7125697125697127,0.6049680184576717,0.1186804964114605,-0.5183002713659064,-0.033088975264326054,-0.15025528972836533,-0.07907413542805872,0.29242379256786016,0.2870475493410976,0.45372753634777563,0.883173496076724,0.5507480356876746,0.12373109083209385,0.08057381179007204,-0.15224591647753502,-0.15862087306781625,-0.09498348295601022,0.26037200220601653,0.2781557002960706,0.4537275363477756,0.8579756226815078,0.670585037452111,0.1295351826002118,0.3214886350492804,-0.0,-0.16177201815635733,-0.10834118999607965,0.4669271147399672,0.3410795051107029,0.4561440639015089,0.7736486486486523,0.8292733653133356,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.2828569144721514,0.3216719748978524,0.43063109139502237,1.0,0.29384413758587247,0.13938235482946085,-0.7912270852266996,0.2520330795291463,-0.2203087725068098,-0.1425745686114931,0.16014344762694085,0.26782913247421525,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.06718560739813423,-0.23637739670409097,-0.16133513423001267,0.3136614372311113,0.2831065673931806,0.42115761517713246,0.6216216216216242,0.3071539179705369,0.15975747935479453,1.0,-0.26903429051664873,-0.24308213193894979,-0.1776845337718001,0.48324304006274443,0.34981872494970184,0.42685200556041986,0.5135135135135133,0.5413673487209972,0.16866047867243386,0.0
0.49595150197995874,0.31477634330149895,-0.12508495101258532,-0.04225050059873671,0.12193655750442134,0.08422307676147456,0.46586912385178536,0.5821205821205816,0.7134598237298178,0.11186562830552735,-0.009795931086407238,-0.37134485026962155,-0.1373922318699634,-0.06127884685298206,0.17268456253810566,0.11371023868701828,0.4590580653215065,0.7125697125697127,0.6049680184576717,0.1186804964114605,-0.5183002713659064,-0.033088975264326054,-0.15025528972836533,-0.07907413542805872,0.1210925485161401,0.11617100863005891,0.45372753634777563,0.883173496076724,0.5507480356876746,0.12373109083209385,0.08057381179007204,-0.15224591647753502,-0.15862087306781625,-0.09498348295601022,0.09175158345323385,0.10803120023778393,0.4537275363477756,0.8579756226815078,0.670585037452111,0.1295351826002118,0.3214886350492804,-0.0,-0.16177201815635733,-0.10834118999607965,0.2808370065139727,0.16563313566318025,0.4561440639015089,0.7736486486486523,0.8292733653133356,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.11233480260558909,0.1478670246439832,0.43063109139502237,1.0,0.29384413758587247,0.13938235482946085,-0.7912270852266996,0.2520330795291463,-0.2203087725068098,-0.1425745686114931,0.0,0.09857801642932215,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.06718560739813423,-0.23637739670409097,-0.16133513423001267,0.14053398947928467,0.11256334077930966,0.42115761517713246,0.6216216216216242,0.3071539179705369,0.15975747935479453,1.0,-0.26903429051664873,-0.24308213193894979,-0.1776845337718001,0.29577298947966996,0.17363322367942977,0.42685200556041986,0.5135135135135133,0.5413673487209972,0.16866047867243386,0.0,0.05706327731198131,-0.23040826772764156,-0.1882292805629684,0.7688245019337946,0.37203031643088474,0.4541791269418694,0.0,1.0,0.16958590192125428,0.19671173508686748
-0.009795931086407238,-0.37134485026962155,-0.1373922318699634,-0.06127884685298206,0.10641582685242995,0.07007325318264064,0.4590580653215065,0.8412698412698416,0.3764072100204193,0.1186804964114605,-0.5183002713659064,-0.033088975264326054,-0.15025528972836533,-0.07907413542805872,0.0746225573763694,0.07158968791388358,0.45372753634777563,0.9354838709677432,0.3426718854757587,0.12373109083209385,0.08057381179007204,-0.15224591647753502,-0.15862087306781625,-0.09498348295601022,0.05654136348199084,0.06657357976991934,0.4537275363477756,0.9215686274509821,0.41723369719989306,0.1295351826002118,0.3214886350492804,-0.0,-0.16177201815635733,-0.10834118999607965,0.17306412234939034,0.10207042729640971,0.4561440639015089,0.8750000000000023,0.515968554135522,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.06922564893975613,0.09112216784419186,0.43063109139502237,1.0,0.1828279324443219,0.13938235482946085,-0.7912270852266996,0.2520330795291463,-0.2203087725068098,-0.1425745686114931,0.0,0.060748111896127915,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.06718560739813423,-0.23637739670409097,-0.16133513423001267,0.08660322886713569,0.06936648421979717,0.42115761517713246,0.7910447761194048,0.1911091921931405,0.15975747935479453,1.0,-0.26903429051664873,-0.24308213193894979,-0.1776845337718001,0.18226833234817205,0.10700043359592214,0.42685200556041986,0.7313432835820899,0.33683528238026966,0.16866047867243386,0.0,0.05706327731198131,-0.23040826772764156,-0.1882292805629684,0.4737834921383812,0.2292614531100752,0.4541791269418694,0.44776119402985187,0.6221935681493479,0.16958590192125428,0.19671173508686748,-0.2108138517455471,-0.22343691237430718,-0.19527080692523618,0.6162440075032624,0.35825563790780424,0.44578908367147074,0.49152542372881525,0.5209138578142025,0.1595882455076962,0.5391679688915874
-0.5183002713659064,-0.03680816184535408,-0.15025528972836533,-0.07907413542805872,0.06037504118116723,0.05792123062933708,0.45372753634777563,0.9354838709677432,0.3426718854757587,0.12373109083209385,0.08057381179007204,-0.15550677040389332,-0.15862087306781625,-0.09498348295601022,0.045746048764412205,0.05386283667436214,0.4537275363477756,0.9215686274509821,0.41723369719989306,0.1295351826002118,0.3214886350492804,-0.0038464620692940654,-0.16177201815635733,-0.10834118999607965,0.14002138068154435,0.08258235134342291,0.4561440639015089,0.8750000000000023,0.515968554135522,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.05600855227261775,0.0737244183198212,0.43063109139502237,1.0,0.1828279324443219,0.13938235482946085,-0.7912270852266996,0.25491010591782415,-0.2203087725068098,-0.1425745686114931,0.0,0.049149612213214136,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.07077364257696891,-0.23637739670409097,-0.16133513423001267,0.07006827014656995,0.05612249819099941,0.42115761517713246,0.7910447761194048,0.1911091921931405,0.15975747935479453,1.0,-0.27184592239213107,-0.24308213193894979,-0.1776845337718001,0.1474682516714219,0.08657108268447358,0.42685200556041986,0.7313432835820899,0.33683528238026966,0.16866047867243386,0.0,0.06069024764954525,-0.23040826772764156,-0.1882292805629684,0.3833250809743783,0.18548908211444182,0.4541791269418694,0.44776119402985187,0.6221935681493479,0.16958590192125428,0.19671173508686748,-0.21384942633042017,-0.22343691237430718,-0.19527080692523618,0.4985859321733575,0.28985469880074705,0.44578908367147074,0.49152542372881525,0.5209138578142025,0.1595882455076962,0.5391679688915874,0.5382480146929894,-0.1883062275547509,-0.19387789105113915,0.8090722605050533,0.46292721936884923,0.4943953425644326,0.0,1.0,0.147050706437277,0.641142804173413
0.08057381179007204,-0.15550677040389332,-0.15862087306781625,-0.09498348295601022,0.04271083933712191,0.050289085627653086,0.4537275363477756,0.9215686274509821,0.41723369719989306,0.1295351826002118,0.3214886350492804,-0.0038464620692940654,-0.16177201815635733,-0.10834118999607965,0.1307310872869059,0.07710308618073738,0.4561440639015089,0.8750000000000023,0.515968554135522,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.052292434914762376,0.06883286909207906,0.43063109139502237,1.0,0.1828279324443219,0.13938235482946085,-0.7912270852266996,0.25491010591782415,-0.2203087725068098,-0.1425745686114931,0.0,0.04588857939471938,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.07077364257696891,-0.23637739670409097,-0.16133513423001267,0.06541930308062657,0.05239882062335511,0.42115761517713246,0.7910447761194048,0.1911091921931405,0.15975747935479453,1.0,-0.27184592239213107,-0.24308213193894979,-0.1776845337718001,0.13768386504594088,0.08082716876421704,0.42685200556041986,0.7313432835820899,0.33683528238026966,0.16866047867243386,0.0,0.06069024764954525,-0.23040826772764156,-0.1882292805629684,0.35789180463871006,0.17318204738904808,0.4541791269418694,0.44776119402985187,0.6221935681493479,0.16958590192125428,0.19671173508686748,-0.21384942633042017,-0.22343691237430718,-0.19527080692523618,0.46550520143221064,0.27062309873676893,0.44578908367147074,0.49152542372881525,0.5209138578142025,0.1595882455076962,0.5391679688915874,0.5382480146929894,-0.1883062275547509,-0.19387789105113915,0.7553910395303054,0.4322124123346145,0.4943953425644326,0.0,1.0,0.147050706437277,0.641142804173413,0.0,-0.1602316884219963,-0.1871486505253106,0.9336508942461603,0.5993585729717964,0.49167757803926254,0.031249999999999396,0.9570315036009314,0.13179105933499063,-0.227088181382381
0.3214886350492804,-0.0038464620692940654,-0.16177201815635733,-0.10834118999607965,0.1307310872869059,0.07710308618073738,0.4561440639015089,0.8750000000000023,0.515968554135522,0.13551920740738715,-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.052292434914762376,0.06883286909207906,0.43063109139502237,1.0,0.1828279324443219,0.13938235482946085,-0.7912270852266996,0.25491010591782415,-0.2203087725068098,-0.1425745686114931,0.0,0.04588857939471938,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.07077364257696891,-0.23637739670409097,-0.16133513423001267,0.06541930308062657,0.05239882062335511,0.42115761517713246,0.7910447761194048,0.1911091921931405,0.15975747935479453,1.0,-0.27184592239213107,-0.24308213193894979,-0.1776845337718001,0.13768386504594088,0.08082716876421704,0.42685200556041986,0.7313432835820899,0.33683528238026966,0.16866047867243386,0.0,0.06069024764954525,-0.23040826772764156,-0.1882292805629684,0.35789180463871006,0.17318204738904808,0.4541791269418694,0.44776119402985187,0.6221935681493479,0.16958590192125428,0.19671173508686748,-0.21384942633042017,-0.22343691237430718,-0.19527080692523618,0.46550520143221064,0.27062309873676893,0.44578908367147074,0.49152542372881525,0.5209138578142025,0.1595882455076962,0.5391679688915874,0.5382480146929894,-0.1883062275547509,-0.19387789105113915,0.7553910395303054,0.4322124123346145,0.4943953425644326,0.0,1.0,0.147050706437277,0.641142804173413,0.0,-0.1602316884219963,-0.1871486505253106,0.9336508942461603,0.5993585729717964,0.49167757803926254,0.031249999999999396,0.9570315036009314,0.13179105933499063,-0.227088181382381,-0.36438209849468206,-0.14199401031602576,-0.17811772248345364,1.0,0.732905715314531,0.48174670397854136,0.14062500000000006,0.8230129171664662,0.12054347876829216,-0.4534581033223297
-0.9983676663811719,1.0,-0.1823403282040008,-0.12314101763766389,0.052292434914762376,0.06883286909207906,0.43063109139502237,1.0,0.1828279324443219,0.13938235482946085,-0.7912270852266996,0.25491010591782415,-0.2203087725068098,-0.1425745686114931,0.0,0.04588857939471938,0.40174095385948916,1.0,0.0,0.1440283837279802,-0.3818702777576511,0.07077364257696891,-0.23637739670409097,-0.16133513423001267,0.06541930308062657,0.05239882062335511,0.42115761517713246,0.7910447761194048,0.1911091921931405,0.15975747935479453,1.0,-0.27184592239213107,-0.24308213193894979,-0.1776845337718001,0.13768386504594088,0.08082716876421704,0.42685200556041986,0.7313432835820899,0.33683528238026966,0.16866047867243386,0.0,0.06069024764954525,-0.23040826772764156,-0.1882292805629684,0.35789180463871006,0.17318204738904808,0.4541791269418694,0.44776119402985187,0.6221935681493479,0.16958590192125428,0.19671173508686748,-0.21384942633042017,-0.22343691237430718,-0.19527080692523618,0.46550520143221064,0.27062309873676893,0.44578908367147074,0.49152542372881525,0.5209138578142025,0.1595882455076962,0.5391679688915874,0.5382480146929894,-0.1883062275547509,-0.19387789105113915,0.7553910395303054,0.4322124123346145,0.4943953425644326,0.0,1.0,0.147050706437277,0.641142804173413,0.0,-0.1602316884219963,-0.1871486505253106,0.9336508942461603,0.5993585729717964,0.49167757803926254,0.031249999999999396,0.9570315036009314,0.13179105933499063,-0.227088181382381,-0.36438209849468206,-0.14199401031602576,-0.17811772248345364,1.0,0.732905715314531,0.48174670397854136,0.14062500000000006,0.8230129171664662,0.12054347876829216,-0.4534581033223297,-0.03965876347449332,-0.13885059857697613,-0.17026429770215815,0.9242537717062247,0.7966884007784288,0.45904056447740427,0.3906250000000008,0.47539455481210746,0.1072207921884873,-0.6718310461409516
